Name,Capacity,Price/GB,Type,Form Factor,Interface,Rating,Rating Count,Price
 Seagate FireCuda 530  ,1 TB,$122.90,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 8,$122.90
 SanDisk SSD PLUS  ,1 TB,$68.48,SSD,"2.5""",SATA 6.0 Gb/s,5, 26,$68.48
 TEAMGROUP MP44  ,1 TB,$74.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$74.98
 Western Digital WD_BLACK  ,2 TB,$84.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 166,$84.99
 PNY CS900  ,1 TB,$64.98,SSD,"2.5""",SATA 6.0 Gb/s,5, 7,$64.98
 Crucial MX500  ,250 GB,$37.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 51,$37.99
 Sabrent Rocket 4 Plus  ,4 TB,$389.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$389.99
 PNY CS2140  ,1 TB,$64.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$64.99
 Mushkin Vortex Redline  ,1 TB,$76.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$76.98
 Sabrent Rocket 4.0  ,2 TB,$159.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 23,$159.99
 Crucial BX500  ,240 GB,$27.99,SSD,"2.5""",SATA 6.0 Gb/s,4, 26,$27.99
 Intel D3-S4510  ,7.68 TB,$1572.00,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$1572.00
 Western Digital Red  ,4 TB,$89.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,5, 6,$89.99
 Leven JPS600  ,1 TB,$57.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,1, 1,$57.99
 TEAMGROUP T-Force Vulcan Z  ,480 GB,$27.99,SSD,"2.5""",SATA 6.0 Gb/s,4, 1,$27.99
 Seagate BarraCuda  ,3 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 98,
 TEAMGROUP CX2  ,2 TB,$97.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,$97.99
 Toshiba DT01ACA100  ,1 TB,,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 62,
 Silicon Power US75  ,4 TB,$245.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$245.99
 Samsung 860 Pro  ,4 TB,$1140.15,SSD,"2.5""",SATA 6.0 Gb/s,4, 1,$1140.15
 TEAMGROUP Cardea A440  ,2 TB,$149.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,4, 1,$149.99
 Western Digital SE  ,2 TB,$41.98,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 5,$41.98
 Leven JPS800  ,1 TB,$64.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$64.98
 Inland Performance Plus  ,1 TB,$84.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$84.99
 Sabrent Rocket 4 Plus  ,1 TB,$119.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 11,$119.99
 Crucial P1  ,1 TB,$118.00,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 184,$118.00
 Kingston KC600  ,256 GB,$32.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,$32.99
 Leven JM600  ,1 TB,$54.99,SSD,M.2-2280,M.2 SATA,0, 0,$54.99
 Kingston KC3000  ,512 GB,$69.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$69.98
 Western Digital WD_BLACK  ,1 TB,$49.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 250,$49.99
 Inland Performance Plus  ,8 TB,$819.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$819.99
 KIOXIA EXCERIA PLUS G3  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Inland TN450  ,1 TB,$68.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$68.98
 Silicon Power UD85  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,
 Western Digital Blue SN550  ,500 GB,$68.00,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 121,$68.00
 Corsair MP600 PRO XT  ,2 TB,$159.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 3,$159.99
 Seagate Surveillance HDD  ,2 TB,,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,
 Intel 660p  ,1.02 TB,$75.00,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 133,$75.00
 MSI SPATIUM M461  ,4 TB,$267.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$267.99
 TEAMGROUP T-Force Cardea Z540  ,1 TB,$149.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$149.99
 Seagate Surveillance HDD  ,1 TB,$72.00,5400 RPM,"3.5""",SATA 6.0 Gb/s,3, 1,$72.00
 Western Digital Red Plus  ,12 TB,$229.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,$229.99
 TEAMGROUP T-Force Cardea Z540  ,2 TB,$259.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,4, 1,$259.99
 Intel 670p  ,512 GB,$49.10,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 2,$49.10
 Intel DC S3610  ,800 GB,$365.00,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$365.00
 Seagate BarraCuda  ,5 TB,$136.99,5400 RPM,"2.5""",SATA 6.0 Gb/s,5, 4,$136.99
 TEAMGROUP T-Force Vulcan Z  ,256 GB,$20.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$20.99
 SK Hynix Gold P31  ,1 TB,$99.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 32,$99.99
 Western Digital Black SN750  ,500 GB,$74.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 120,$74.98
 Crucial P2  ,500 GB,$69.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 81,$69.98
 Western Digital Black SN850  ,1 TB,$99.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 63,$99.99
 Western Digital Red Plus  ,10 TB,$199.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$199.99
 Mushkin Helix-L  ,512 GB,$37.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$37.99
 Silicon Power A55  ,1 TB,$64.97,SSD,"2.5""",SATA 6.0 Gb/s,5, 17,$64.97
 Gigabyte AORUS Gen4 7000s  ,1 TB,$92.43,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$92.43
 TEAMGROUP T-Force Vulcan Z  ,240 GB,$17.99,SSD,"2.5""",SATA 6.0 Gb/s,4, 2,$17.99
 KingSpec XG7000  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Western Digital Green SN350  ,480 GB,$39.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,$39.99
 TEAMGROUP QX  ,4 TB,$192.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$192.99
 Seagate Desktop HDD  ,4 TB,,5900 RPM,"3.5""",SATA 6.0 Gb/s,5, 19,
 TEAMGROUP Cardea Zero Z440 Graphene  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 9,
 Corsair MP700 PRO w/Heatsink  ,2 TB,$289.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$289.99
 Crucial BX500  ,480 GB,$39.99,SSD,"2.5""",SATA 6.0 Gb/s,4, 14,$39.99
 Seagate EXOS Enterprise  ,16 TB,$319.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 5,$319.00
 MSI SPATIUM M480 PRO  ,2 TB,$149.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$149.99
 Western Digital WD_BLACK  ,8 TB,$179.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 2,$179.99
 Asus ROG Strix SQ7  ,1 TB,,SSD,M.2-2260,M.2 PCIe 4.0 X4,0, 0,
 TEAMGROUP MP33 PRO  ,512 GB,$39.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$39.99
 Silicon Power A55  ,512 GB,$34.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 20,$34.99
 Kingston A2000  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 47,
 Crucial P5 Plus W/Heatsink  ,1 TB,$93.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$93.99
 Seagate Barracuda Compute  ,2 TB,$64.98,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 53,$64.98
 Toshiba P300  ,1 TB,$67.98,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 11,$67.98
 Western Digital Blue SA510  ,2 TB,$129.00,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$129.00
 ADATA SU630  ,240 GB,$48.59,SSD,"2.5""",SATA 6.0 Gb/s,4, 5,$48.59
 Toshiba MG07ACA14TE  ,14 TB,$199.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$199.00
 Samsung 860 Evo  ,250 GB,$89.79,SSD,"2.5""",SATA 6.0 Gb/s,5, 85,$89.79
 Gigabyte AORUS Gen5 12000  ,1 TB,$160.98,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$160.98
 TEAMGROUP QX  ,1 TB,$56.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$56.99
 Inland TN470  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 TEAMGROUP CX2  ,1 TB,$57.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 2,$57.99
 MSI SPATIUM M460  ,1 TB,$74.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$74.98
 ADATA XPG SX8200 Pro  ,512 GB,$68.75,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 49,$68.75
 Seagate 1200 SSD  ,800 GB,$3187.50,SSD,"2.5""",SAS 12.0 Gb/s,0, 0,$3187.50
 PNY CS3140  ,8 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Seagate ST500LM021  ,500 GB,$38.44,7200 RPM,"2.5""",SATA 6.0 Gb/s,5, 11,$38.44
 Leven JS600  ,4 TB,$187.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$187.99
 Timetec 35TTQNM2SATA  ,1 TB,$56.99,SSD,M.2-2280,M.2 SATA,0, 0,$56.99
 Solidigm P41 Plus  ,500 GB,$47.25,SSD,M.2-2280,M.2 PCIe 4.0 X4,3, 1,$47.25
 Lexar NM620  ,512 GB,$42.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,3, 1,$42.99
 Western Digital Gold  ,22 TB,$469.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,$469.99
 Western Digital Blue  ,6 TB,$94.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,5, 5,$94.99
 Patriot P210  ,1 TB,$55.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,$55.99
 Western Digital Green  ,240 GB,$34.21,SSD,"2.5""",SATA 6.0 Gb/s,4, 11,$34.21
 Silicon Power XS70  ,2 TB,$151.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$151.99
 Corsair MP600 PRO LPX  ,2 TB,$154.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$154.99
 Silicon Power A55  ,128 GB,$25.37,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$25.37
 Western Digital Caviar Blue  ,500 GB,$29.98,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 150,$29.98
 Silicon Power P34A60  ,1 TB,$64.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,$64.99
 Western Digital Red Pro  ,22 TB,$419.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$419.99
 SanDisk SSD PLUS  ,240 GB,$29.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 80,$29.99
 Western Digital WD_BLACK  ,6 TB,$149.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 26,$149.99
 Corsair MP600 PRO NH  ,2 TB,$159.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,4, 3,$159.99
 Gigabyte AORUS Gen5 12000  ,2 TB,$264.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$264.99
 Seagate BarraCuda  ,500 GB,$29.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 110,$29.00
 MSI SPATIUM M460  ,2 TB,$118.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$118.99
 Kingston Fury Renegade  ,4 TB,$396.65,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$396.65
 Crucial T700 W/Heatsink  ,1 TB,$174.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$174.99
 Seagate FireCuda 530  ,2 TB,$219.50,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 7,$219.50
 Western Digital Blue SN570  ,250 GB,$39.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 2,$39.99
 Mushkin Tempest  ,1 TB,$67.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$67.98
 Seagate SkyHawk AI  ,20 TB,$281.10,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$281.10
 PNY CS2241  ,4 TB,$240.67,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$240.67
 ADATA XPG SPECTRIX S40G RGB  ,1 TB,$116.29,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 12,$116.29
 Seagate FireCuda 540  ,1 TB,$169.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$169.99
 Western Digital Red Plus  ,8 TB,$169.99,5640 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,$169.99
 TEAMGROUP MP34  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 5,
 TEAMGROUP Cardea A440  ,1 TB,$79.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,4, 1,$79.98
 Gigabyte Gen3 2500E  ,1 TB,$93.19,SSD,M.2-2280,M.2 PCIe 3.0 X4,3, 1,$93.19
 Crucial T500  ,500 GB,$71.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$71.98
 Kingston KC3000  ,4.096 TB,$378.75,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$378.75
 TEAMGROUP MP44L  ,500 GB,$43.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$43.99
 Samsung 960 Evo  ,250 GB,$87.95,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 187,$87.95
 Western Digital Black SN750  ,500 GB,$49.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 17,$49.99
 Solidigm P44 Pro  ,512 GB,$59.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$59.99
 Sabrent Rocket 4.0  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 25,
 Seagate IronWolf Pro NAS  ,12 TB,$245.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$245.00
 Western Digital Green SN350  ,240 GB,$28.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,3, 2,$28.99
 Seagate SkyHawk Surveillance  ,4 TB,$84.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,4, 1,$84.99
 Silicon Power XS70  ,4 TB,$279.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$279.99
 ADATA XPG SX8200 Pro  ,2 TB,$138.16,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 38,$138.16
 Intel Optane P1600X  ,118 GB,$70.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$70.98
 Seagate Constellation CS  ,3 TB,$49.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,$49.99
 Samsung 980 Pro  ,250 GB,$129.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 19,$129.99
 TEAMGROUP MS30  ,256 GB,$23.99,SSD,M.2-2280,M.2 SATA,4, 15,$23.99
 Samsung 970 Pro  ,512 GB,$199.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 45,$199.99
 Samsung 860 QVO  ,1 TB,$123.91,SSD,"2.5""",SATA 6.0 Gb/s,5, 49,$123.91
 Samsung 850 Pro  ,1 TB,$239.34,SSD,"2.5""",SATA 6.0 Gb/s,5, 17,$239.34
 Crucial T500 W/Heatsink  ,2 TB,$152.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$152.99
 Crucial T705  ,2 TB,$316.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$316.99
 Corsair MP600 PRO XT  ,1 TB,$89.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$89.99
 Kingston NV1  ,1 TB,$72.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 5,$72.98
 TEAMGROUP T-Force Cardea A440 Pro  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 3,
 Samsung 970 Evo  ,2 TB,$229.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 14,$229.99
 TEAMGROUP AX2  ,1 TB,$57.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 4,$57.99
 TEAMGROUP T-Force Vulcan Z  ,2 TB,$110.98,SSD,"2.5""",SATA 6.0 Gb/s,5, 2,$110.98
 Seagate BarraCuda  ,2 TB,$82.50,5400 RPM,"2.5""",SATA 6.0 Gb/s,4, 17,$82.50
 Western Digital Blue SN570  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 8,
 PNY CS2230  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Patriot P210  ,256 GB,$20.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$20.99
 Western Digital Blue SA510  ,1 TB,$74.98,SSD,"2.5""",SATA 6.0 Gb/s,1, 1,$74.98
 Seagate IronWolf NAS  ,12 TB,$199.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$199.99
 TEAMGROUP QX  ,2 TB,$99.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 1,$99.99
 MSI SPATIUM M480 PRO  ,1 TB,$92.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$92.99
 Samsung 970 Pro  ,1 TB,$399.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 20,$399.99
 Sabrent Rocket  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 54,
 Gigabyte AORUS Gen4 7300  ,2 TB,$134.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$134.98
 Seagate Momentus Thin  ,500 GB,,5400 RPM,"2.5""",SATA 3.0 Gb/s,3, 10,
 Kingston A2000  ,500 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 44,
 Silicon Power P34A60  ,256 GB,$30.97,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 14,$30.97
 Seagate FireCuda 530  ,4 TB,$579.95,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 2,$579.95
 Western Digital Black AN1500  ,4 TB,$522.24,SSD,PCIe,PCIe x8,0, 0,$522.24
 Corsair MP600  ,1 TB,$108.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$108.99
 Western Digital Blue SA510  ,4 TB,$256.29,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$256.29
 TEAMGROUP CX2  ,512 GB,$32.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 4,$32.99
 Hitachi Ultrastar He8  ,8 TB,$1087.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$1087.00
 ADATA Ultimate SU650  ,120 GB,$18.16,SSD,"2.5""",SATA 6.0 Gb/s,3, 6,$18.16
 Samsung 960 Pro  ,2 TB,$689.95,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 3,$689.95
 TEAMGROUP T-Force Vulcan Z  ,4 TB,$199.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$199.99
 Kingston NV1  ,500 GB,$48.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 6,$48.99
 Western Digital Blue  ,1 TB,$42.92,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 6,$42.92
 Klevv CRAS C910  ,1 TB,$61.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$61.99
 Samsung 860 Evo  ,2 TB,$279.99,SSD,"2.5""",SATA 6.0 Gb/s,5, 33,$279.99
 Sabrent Rocket 5  ,4 TB,$729.99,SSD,M.2-2280,M.2 PCIe 5.0 X4,0, 0,$729.99
 Seagate Barracuda Compute  ,4 TB,$84.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,5, 31,$84.99
 TEAMGROUP Cardea Zero Z440 Graphene  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 9,
 KingSpec NX-2280  ,1 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 1,
 TEAMGROUP QX  ,512 GB,$31.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$31.99
 Samsung 850 Evo  ,1 TB,$165.50,SSD,"2.5""",SATA 6.0 Gb/s,5, 97,$165.50
 FanXiang S880  ,1 TB,$78.98,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$78.98
 HP Y6P08AA  ,2 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Western Digital Gold  ,20 TB,$459.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 2,$459.99
 ADATA Legend 710  ,512 GB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,
 PNY CS2241  ,1 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Western Digital Black SN850 w/Heatsink  ,2 TB,$255.00,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$255.00
 ADATA Legend 710  ,1 TB,$75.30,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$75.30
 KIOXIA EXCERIA PLUS G3  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Patriot P310  ,480 GB,$37.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 1,$37.99
 Lexar NS100  ,128 GB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate BarraCuda Q5  ,500 GB,$64.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,4, 1,$64.99
 ADATA LEGEND 700  ,1 TB,$72.29,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 1,$72.29
 Seagate ST500LM000  ,500 GB,,Hybrid,"2.5""",SATA 6.0 Gb/s,4, 5,
 Seagate BarraCuda Pro Compute  ,1 TB,$64.98,7200 RPM,"2.5""",SATA 6.0 Gb/s,5, 11,$64.98
 Silicon Power A55  ,1 TB,$57.97,SSD,M.2-2280,M.2 SATA,0, 0,$57.97
 Western Digital Red Pro  ,20 TB,$379.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$379.99
 Corsair MP600 GS  ,1 TB,$86.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$86.99
 Leven JM600  ,256 GB,$20.99,SSD,M.2-2280,M.2 SATA,0, 0,$20.99
 Western Digital Red Pro  ,18 TB,$337.95,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 1,$337.95
 Inland TN470  ,2 TB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
 Crucial P5 Plus W/Heatsink  ,2 TB,$187.35,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$187.35
 Western Digital Blue SN550  ,250 GB,$37.50,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 11,$37.50
 Corsair MP600 PRO LPX  ,2 TB,$159.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$159.99
 TEAMGROUP MP33 PRO  ,2 TB,$111.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$111.99
 Patriot P210  ,512 GB,$33.99,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$33.99
 Samsung 850 Pro  ,256 GB,$155.00,SSD,"2.5""",SATA 6.0 Gb/s,5, 89,$155.00
 Western Digital Black SN850  ,500 GB,$80.00,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 29,$80.00
 Seagate IronWolf Pro  ,14 TB,$240.00,7200 RPM,"3.5""",SATA 6.0 Gb/s,5, 2,$240.00
 ADATA LEGEND 850 LITE  ,2 TB,$110.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$110.99
 Western Digital WD Blue  ,1 TB,$49.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,4, 1,$49.99
 Mushkin Gamma  ,8 TB,$819.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$819.99
 KIOXIA EXCERIA  ,500 GB,$89.50,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$89.50
 KIOXIA EXCERIA G2  ,2 TB,,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,
 Western Digital Blue  ,2 TB,$87.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,5, 33,$87.99
 Patriot P310  ,240 GB,$22.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$22.99
 Gigabyte AORUS  ,8 TB,,SSD,PCIe,PCIe x16,0, 0,
 Western Digital Red Plus  ,3 TB,$59.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$59.99
 Gigabyte AORUS Gen4 7300  ,1 TB,$77.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$77.99
 Seagate IronWolf NAS  ,8 TB,$159.99,7200 RPM,"3.5""",SATA 6.0 Gb/s,0, 0,$159.99
 Samsung 960 Evo  ,500 GB,$109.98,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 120,$109.98
 Crucial T500 W/Heatsink  ,1 TB,$94.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,5, 1,$94.99
 Seagate Barracuda Compute  ,3 TB,$84.99,5400 RPM,"3.5""",SATA 6.0 Gb/s,4, 6,$84.99
 Verbatim Vi5000  ,2 TB,$136.80,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$136.80
 PNY CS1030  ,2 TB,$109.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$109.99
 PNY CS1030  ,500 GB,$47.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,0, 0,$47.99
 Mushkin Vortex Redline  ,2 TB,$137.99,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,$137.99
 Crucial P2  ,2 TB,$124.99,SSD,M.2-2280,M.2 PCIe 3.0 X4,5, 11,$124.99
 Seagate BarraCuda  ,1 TB,$54.81,5400 RPM,"2.5""",SATA 6.0 Gb/s,4, 16,$54.81
 Western Digital Green  ,1 TB,$69.00,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,$69.00
 Kingston DC500R  ,7.68 TB,,SSD,"2.5""",SATA 6.0 Gb/s,0, 0,
 Seagate FireCuda  ,2 TB,$79.37,Hybrid,"3.5""",SATA 6.0 Gb/s,5, 60,$79.37
 Seagate FireCuda  ,2 TB,$177.99,Hybrid,"2.5""",SATA 6.0 Gb/s,4, 49,$177.99
 TEAMGROUP T-Force Cardea Z44L  ,500 GB,,SSD,M.2-2280,M.2 PCIe 4.0 X4,0, 0,
